CodInst,Data,NomeInstituicao,DataInicioAtividade,Tcb,Td,Tc,SegmentoTb,Atividade,Uf,Municipio,Sr,CodConglomeradoFinanceiro,CodConglomeradoPrudencial,CnpjInstituicaoLider,Situacao
08452935,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS PROFISSIONAIS DA PANIFICAÇÃO E CONFEITARIA DA REGIÃO METROPOLITANA DE SÃO PAULO - SICOOB COOPERPAN,200708,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
03112504,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE ASSIS E REGIÃO,199904,B3S,I,2,Cooperativa de Crédito,,SP,Assis,,,,,I
02988257,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE DE CURITIBA,199904,B3S,I,2,Cooperativa de Crédito,,PR,Curitiba,,,,,I
01709266,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES,199704,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,MG,Teófilo Otoni,S5,,,,A
71163315,2023-03-01,"COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS",199401,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,MG,Sete Lagoas,S5,,,,A
04791645,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP,200202,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
08278537,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA PREVIDÊNCIA SOCIAL DO ESTADO DE SÃO PAULO - COOPERPREV,180001,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
04804353,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM,200112,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
38060554,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SOCIEDADE DE TRANSPORTES COLETIVOS DE BRASILIA LTDA,199405,B3S,I,2,Cooperativa de Crédito,,DF,Brasília,,,,,I
13782900,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO PARANÁ E EM SANTA CATARINA - FEDERALCRED SUL,201107,B3S,I,2,Cooperativa de Crédito,,PR,Curitiba,,,,,I
03277088,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIMONTES E 22A SRE - COOPERMONTES LTDA,199907,B3S,I,2,Cooperativa de Crédito,,MG,Montes Claros,,,,,I
53800488,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO,198409,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Paulo,S5,,,,A
46104816,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO D.E.R. LTDA.,196910,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,,,,,I
36895670,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES DO INCRA-MT LTDA,199204,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
37433448,2023-03-01,"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC",199207,B3S,I,2,Cooperativa de Crédito,,MT,Cuiabá,,,,,I
73092827,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP,199310,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,SP,São Paulo,S5,,,,A
04160724,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE E DA ADVOCACIA GERAL DA UNIÃO NO PARÁ - COOSEMS,200006,B3S,I,2,Cooperativa de Crédito,,PA,Belém,,,,,I
05728016,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED,200307,B3S,I,2,Cooperativa de Crédito,,AL,Maceió,,,,,I
02899661,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES E MAGISTRADOS DO JUDICIÁRIO FEDERAL DO ESTADO DE SÃO PAULO - COOPERJUSP,199812,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,,,,,I
02275781,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET,199712,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,PB,João Pessoa,S5,,,,A
05969937,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.,200405,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,SP,Bebedouro,S5,,,,A
74248949,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA,199312,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,SP,São João da Boa Vista,S5,,,,A
70431317,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PEIXOTO LTDA,199309,B3S,I,2,Cooperativa de Crédito,,MT,Peixoto de Azevedo,,,,,I
01582068,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS AUTÁRQUICOS E CÂMARA MUNICIPAL DE MAUÁ - MAUACOOPER,199612,B3S,I,2,Cooperativa de Crédito,,SP,Mauá,,,,,I
04587402,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA ESTÂNCIA TURÍSTICA DE RIBEIRÃO PIRES - CREDIRP,200112,B3S,I,2,Cooperativa de Crédito,,SP,Ribeirão Pires,,,,,I
04665046,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS DA PREFEITURA DA CIDADE DO RJ-POUPRIO,200109,B3S,I,2,Cooperativa de Crédito,,RJ,Rio de Janeiro,,,,,I
07226799,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS DE MINEIROS/GOIÁS,200504,B3S,I,2,Cooperativa de Crédito,,GO,Mineiros,,,,,I
03249640,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PLANALTO,199907,B3S,I,2,Cooperativa de Crédito,,PR,Planalto,,,,,I
02191265,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE BAURU - CREDISERV,199711,B3S,I,2,Cooperativa de Crédito,,SP,Bauru,,,,,I
04219215,2023-03-01,"COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO, SERVIDORES E MAGISTRADOS  JUDICIÁRIO FEDERAL NO ESTADO DE SÃO PAULO-SICOOB COOPARA",200101,B3S,I,2,Cooperativa de Crédito,,SP,Araraquara,,,,,I
03711697,2023-03-01,COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS ESTADUAIS DE LONDRINA E REGIAO,200005,B3S,I,2,Cooperativa de Crédito,,PR,Londrina,,,,,I
02750363,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO MUNICÍPIO DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES,199808,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
08809060,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE BARRETOS - CREDISERV BARRETOS,200709,B3S,I,2,Cooperativa de Crédito,,SP,Barretos,,,,,I
00881829,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV,199410,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,Jaboticabal,S5,,,,A
03612679,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC,200003,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,SP,São Bernardo do Campo,S5,,,,A
06982955,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DE SÃO PAULO,200411,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
09418427,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SÓCIOS DA ASSOCIAÇÃO DOS CICLISTAS CEARENSES LTDA,196806,B3S,I,2,Cooperativa de Crédito,,CE,Fortaleza,,,,,I
06212204,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS SUBTENENTES E SARGENTOS DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO - COOPERASSE - SP,180001,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
08227676,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE,200610,B3S,I,2,Cooperativa de Crédito,,SP,São José dos Campos,,,,,I
06942423,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI,200503,B3S,I,2,Cooperativa de Crédito,Mútuo PF sem conta corrente,PR,Curitiba,S5,,,,A
06049517,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES EM ESTABELECIMENTOS DE ENSINO DE PRESIDENTE PRUDENTE E REGIÃO,200402,B3S,I,2,Cooperativa de Crédito,,SP,Presidente Prudente,,,,,I
13081722,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES DE CARGAS FILIADOS AOS SINDICATOS INTEGRANTES DA FETCESP - FEDERAÇÃO DAS EMPRESAS DE TRANSPORTES DE CARGAS DO ESTADO DE SÃO PAULO - SICREDI FETCOOP SP,201102,B3S,I,2,Cooperativa de Crédito,,SP,São Paulo,,,,,I
86803939,2023-03-01,COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR,199405,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,RJ,Rio de Janeiro,,,,,I
05477038,2023-03-01,COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ,200305,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,PI,Teresina,S5,,,,A
86564051,2023-03-01,COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS,199409,B3S,I,2,Cooperativa de Crédito,Crédito rural,MG,Unaí,S5,,,,A
31815293,2023-03-01,COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE,198907,B3S,I,2,Cooperativa de Crédito,Crédito misto,ES,São Gabriel da Palha,S5,,,,A
03419786,2023-03-01,COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC,199911,B3S,I,2,Cooperativa de Crédito,Mútuo PF com conta corrente,SC,Florianópolis,S5,,,,A
59869560,2023-03-01,COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO,198901,B3S,I,2,Cooperativa de Crédito,Crédito misto,SP,Adamantina,S5,,,,A
22760839,2023-03-01,COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO,198707,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,MG,São Sebastião do Paraíso,S5,,,,A
81292278,2023-03-01,COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL,198907,B3S,I,2,Cooperativa de Crédito,Crédito rural,SC,São Lourenço do Oeste,S5,,,,A
10350684,2023-03-01,COOPERATIVA DE CRÉDITO POPULAR DE GRAVATÁ - SICOOB COOPERCRÉDITO,196612,B3S,I,2,Cooperativa de Crédito,,PE,Gravatá,,,,,I
53224630,2023-03-01,COOPERATIVA DE CRÉDITO POPULAR DE OLÍMPIA,196705,B3S,I,2,Cooperativa de Crédito,,SP,São José do Rio Preto,,,,,I
02382755,2023-03-01,COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR,199802,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,RN,Natal,S5,,,,A
04484490,2023-03-01,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP,200108,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,SP,Birigui,S4,,,,A
26408187,2023-03-01,COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS,198909,B3S,I,2,Cooperativa de Crédito,Crédito misto,MS,Maracaju,S4,,,,A
02057470,2023-03-01,COOPERATIVA DE CRÉDITO PRODUTORES RURAIS DE GURINHATA LTDA,199709,B3S,I,2,Cooperativa de Crédito,,MG,Gurinhatã,,,,,I
87510475,2023-03-01,COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG,198104,B3S,I,2,Cooperativa de Crédito,Crédito rural,RS,Tapera,S4,,,,A
44373041,2023-03-01,COOPERATIVA DE CRÉDITO RURAL - CREDICANA,196911,B3S,I,2,Cooperativa de Crédito,Atípicas,SP,Assis,S5,,,,A
93119378,2023-03-01,COOPERATIVA DE CREDITO RURAL  TUCUNDUVA LTDA,199001,B3S,I,2,Cooperativa de Crédito,,RS,Tucunduva,,,,,I
74365354,2023-03-01,COOPERATIVA DE CRÉDITO RURAL AGRO-PECUÁRIA DO SUDOESTE PAULISTA,199403,B3S,I,2,Cooperativa de Crédito,,SP,Sorocaba,,,,,I
02585998,2023-03-01,COOPERATIVA DE CREDITO RURAL ANITA GARIBALDI,180001,B3S,I,2,Cooperativa de Crédito,,SC,Anita Garibaldi,,,,,I
09244973,2023-03-01,COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC,200801,B3S,I,2,Cooperativa de Crédito,,SE,Poço Verde,,,,,I
03087263,2023-03-01,COOPERATIVA DE CRÉDITO RURAL ASCOOB COSTA DO DENDÊ,199807,B3S,I,2,Cooperativa de Crédito,,BA,Valença,,,,,I
05602448,2023-03-01,COOPERATIVA DE CREDITO RURAL ASCOOB CREDIMONTE,200307,B3S,I,2,Cooperativa de Crédito,,BA,Jacobina,,,,,I
03921543,2023-03-01,COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.,200009,B3S,I,2,Cooperativa de Crédito,,BA,Santaluz,,,,,I
04588258,2023-03-01,COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU,200204,B3S,I,2,Cooperativa de Crédito,,BA,Governador Mangabeira,,,,,I
07564184,2023-03-01,COOPERATIVA DE CRÉDITO RURAL ASCOOB SERTÕES - ASCOOB SERTÕES,200510,B3S,I,2,Cooperativa de Crédito,Mútuo com relevância em PJ,AL,Pão de Açúcar,S5,,,,A
63229629,2023-03-01,COOPERATIVA DE CREDITO RURAL ASCOOB SISAL,199203,B3S,I,2,Cooperativa de Crédito,Mútuo com financiamento relevante,BA,Serrinha,S5,,,,A
04368521,2023-03-01,COOPERATIVA DE CRÉDITO RURAL BAIXA GRANDE - SICOOB GRANDE,200107,B3S,I,2,Cooperativa de Crédito,,BA,Baixa Grande,,,,,I
01499061,2023-03-01,COOPERATIVA DE CRÉDITO RURAL BOM JESUS DA LAPA,199703,B3S,I,2,Cooperativa de Crédito,,BA,Bom Jesus da Lapa,,,,,I
00071717,2023-03-01,COOPERATIVA DE CRÉDITO RURAL BRUMADENSE LTDA,199406,B3S,I,2,Cooperativa de Crédito,,BA,Brumado,,,,,I
32620999,2023-03-01,COOPERATIVA DE CRÉDITO RURAL CAMACA LTDA,198901,B3S,I,2,Cooperativa de Crédito,,BA,Camacan,,,,,I
48641880,2023-03-01,COOPERATIVA DE CRÉDITO RURAL CAMPINAS LTDA,197610,B3S,I,2,Cooperativa de Crédito,,SP,Campinas,,,,,I
24617789,2023-03-01,COOPERATIVA DE CREDITO RURAL CAMPO GRANDE LTDA,198902,B3S,I,2,Cooperativa de Crédito,,MS,Campo Grande,,,,,I
76791128,2023-03-01,COOPERATIVA DE CREDITO RURAL CAPEG LTDA,198305,B3S,I,2,Cooperativa de Crédito,,PR,Pato Branco,,,,,I
00315406,2023-03-01,COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA,199501,B3S,I,2,Cooperativa de Crédito,,SP,Lucélia,,,,,I
78717469,2023-03-01,COOPERATIVA DE CREDITO RURAL CENTRO NORTE DO PARANA,198401,B3S,I,2,Cooperativa de Crédito,,PR,Apucarana,,,,,I
74040056,2023-03-01,COOPERATIVA DE CRÉDITO RURAL CERRADO - SICREDI CERRADO,199402,B3S,I,2,Cooperativa de Crédito,,MT,Campo Verde,,,,,I
60793148,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COLABA,199002,B3S,I,2,Cooperativa de Crédito,,SP,Batatais,,,,,I
05138766,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALIANÇA - CRESOL ALIANÇA,200208,B3S,I,2,Cooperativa de Crédito,,PR,Pérola d'Oeste,,,,,I
07215632,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALTERNATIVA - CRESOL ALTERNATIVA,200504,B3S,I,2,Cooperativa de Crédito,Crédito misto,SC,Rio do Sul,S5,,,,A
07465539,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALTO VALE - CRESOL ALTO VALE,200507,B3S,I,2,Cooperativa de Crédito,Crédito misto,SC,Witmarsum,S5,,,,A
06100881,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU,200404,B3S,I,2,Cooperativa de Crédito,,PR,Cândido de Abreu,,,,,I
05211129,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO NORTE - CRESOL CENTRO NORTE,200208,B3S,I,2,Cooperativa de Crédito,Crédito misto,RS,Marcelino Ramos,S5,,,,A
01155801,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO SERRA - CRESOL CENTRO SERRA,199605,B3S,I,2,Cooperativa de Crédito,Crédito rural,SC,Curitibanos,S5,,,,A
02910987,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS,199904,B3S,I,2,Cooperativa de Crédito,Crédito misto,RS,Erechim,S5,,,,A
05220232,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONEXÕES -CRESOL CONEXÕES,200208,B3S,I,2,Cooperativa de Crédito,,RS,Santa Maria,,,,,I
07252614,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA,200504,B3S,I,2,Cooperativa de Crédito,Crédito rural,RS,Paim Filho,S5,,,,A
05983995,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA COOPERAR - CRESOL COOPERAR,200312,B3S,I,2,Cooperativa de Crédito,Crédito rural,RS,Humaitá,S5,,,,A
03190530,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA FRONTEIRA - CRESOL FRONTEIRA,199907,B3S,I,2,Cooperativa de Crédito,,PR,Pranchita,,,,,I
11300087,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA QUARTA COLONIA - CRESOL QUARTA COLONIA,201003,B3S,I,2,Cooperativa de Crédito,,RS,Faxinal do Soturno,,,,,I
07208637,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA,200502,B3S,I,2,Cooperativa de Crédito,,MG,Tombos,,,,,I
07396258,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ADRIANÓPOLIS - CRESOL ADRIANÓPOLIS,200508,B3S,I,2,Cooperativa de Crédito,,PR,Adrianópolis,,,,,I
07514202,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ,200508,B3S,I,2,Cooperativa de Crédito,,SC,Águas de Chapecó,,,,,I
12095687,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTÔNIA - CRESOL ALTÔNIA,201008,B3S,I,2,Cooperativa de Crédito,,PR,Altônia,,,,,I
03066193,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE AMPERE - CRESOL AMPERE,199906,B3S,I,2,Cooperativa de Crédito,,PR,Ampére,,,,,I
07016503,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA,200411,B3S,I,2,Cooperativa de Crédito,,MG,Araponga,,,,,I
03285967,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDARIA DE BARRACÃO   CRE$OL BARRACÃO,199908,B3S,I,2,Cooperativa de Crédito,,PR,Barracão,,,,,I
07312152,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA,200504,B3S,I,2,Cooperativa de Crédito,,PR,Bela Vista da Caroba,,,,,I
06115743,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE,200404,B3S,I,2,Cooperativa de Crédito,,PR,Boa Ventura de São Roque,,,,,I
04929712,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA,200203,B3S,I,2,Cooperativa de Crédito,,RS,São Lourenço do Sul,,,,,I
08658915,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOM CONSELHO - CRESOL BOM CONSELHO,200705,B3S,I,2,Cooperativa de Crédito,,PE,Bom Conselho,,,,,I
04599400,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO,200108,B3S,I,2,Cooperativa de Crédito,,RS,Campo Novo,,,,,I
03356447,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CANDOI - CRESOL CANDOI,199910,B3S,I,2,Cooperativa de Crédito,,PR,Candói,,,,,I
05132104,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE CANGUÇU - CRESOL SUL,200207,B3S,I,2,Cooperativa de Crédito,,RS,Canguçu,,,,,I
01201006,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA,199605,B3S,I,2,Cooperativa de Crédito,,PR,Capanema,,,,,I
07407136,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CASTRO - CRESOL CASTRO,200507,B3S,I,2,Cooperativa de Crédito,,PR,Castro,,,,,I
08239542,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CERRO LARGO - CRESOL CERRO LARGO,200608,B3S,I,2,Cooperativa de Crédito,,RS,Cerro Largo,,,,,I
02511232,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO,199805,B3S,I,2,Cooperativa de Crédito,,PR,Chopinzinho,,,,,I
08801139,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CLEVELÂNDIA - CRESOL CLEVELÂNDIA,200707,B3S,I,2,Cooperativa de Crédito,,PR,Clevelândia,,,,,I
08574988,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CONTENDA - CRESOL CONTENDA,200704,B3S,I,2,Cooperativa de Crédito,,PR,Contenda,,,,,I
07286011,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL DOMINGOS SOARES - CRESOL CORONEL DOMINGOS SOARES,200504,B3S,I,2,Cooperativa de Crédito,,PR,Coronel Domingos Soares,,,,,I
08812388,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES,200706,B3S,I,2,Cooperativa de Crédito,,PR,Enéas Marques,,,,,I
02698001,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO,199808,B3S,I,2,Cooperativa de Crédito,,PR,Francisco Beltrão,,,,,I
06890201,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO,200409,B3S,I,2,Cooperativa de Crédito,,SC,Frei Rogério,,,,,I
05121687,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARANIAÇU - CRESOL GUARANIAÇU,200207,B3S,I,2,Cooperativa de Crédito,,PR,Guaraniaçu,,,,,I
02565350,2023-03-01,COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE HONORIO SERPA - CRESOL HONORIO SERPA,199807,B3S,I,2,Cooperativa de Crédito,,PR,Honório Serpa,,,,,I
11239236,2023-03-01,COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBAITI - CRESOL IBAITI,201003,B3S,I,2,Cooperativa de Crédito,,PR,Ibaiti,,,,,I
